text,label
i hate u! Jk.. But u can keep it.,1
"Lmao  im watching the same thing ahaha. The gay guy is hilarious! ""Dede having a good day and I dont want anyone to mess it up.""",1
ugh  aj is a fucking douchebag. he was wasted  of course and just really obnoxious. they weren't bad  but they weren't good=/,0
Pains in the ass cause that twitch!!! I am telling ya,1
Once I reach law school I may call on you for your technical-cum-legal expertise. Law bot sounds impressive!,0
"haha yeah il only be leaving this land for one ""hot minute"" at a time LOL. i hate that term hot minute :P aim is being wack btw",0
GOOD FOR YOU! Kick ass.,0
I meant boo YOU whore!,1
sucks man.,1
FUCK YEAH - you should start printing the $50 Bil Bernanke Bucks too. I could use some help ruining the economy  it's hard work!,0
i quit heroes. nathan is a fucking douche.,1
  brown,0
I hate it when I do that. I blame it on too many drugs in the 70's.,0
 Do you really know all the words to your national anthem?,0
 Favorite store?,0
  sheos  hate  medication,0
I mean you hate it but you bought it  doesn't that speak for itself,1
  sour krawt. i hate that stuff for some reason.,0
Noooo  this is not caffeine. This is IT! Let's kick ass and then CELEBRATE! C'MON  girlie. We got it goin' ON!,1
no way. they REALLY hate you  don't they?!,1
That site just tells me I am fat  LOL,0
I don't care about his fucking kids.....I want JP's kids head on a plate.,1
lawl @ fat bitchez.,1
 The Angel Of Death has descended upon you. Fortunately  the Angel Of Death is pretty cool and in a good mood  and it offers you a half-hour to do whatever you want before you bite it. Whatcha gonna do in that half-hour?,0
 Chocolate or Vanilla?,0
not to sound amazingly  astoundingly gay (not that that's bad) but you sound like a man in desperate need of a few pillow shams,1
LIKE YOU HATE A HUNDRED DOLLAR TIP. the other strippers must be SO JELLY. JAAAAY KAAAAAYYYYYY,1
aw man that sucks!,1
 I am off for the night. I have to try to get some sleep. Leave me things? Thank you! <3,0
I hate chocolate covered cherries  I'm sure thats at 5 or 10lbs.. lol,0
that sucks... so are there plans to get back together? or are they done?,1
lol whore bath...funny.,1
Damn. Oh well  I can't raise my hand for every question. ;-),1
LOL. It's true your frozen tundra trumps my lame half-ass kinda-freezing once-in-a-while sucky weather. You = Ice Princess!,0
Damn  tough call  but I'd have to say toddlers.,1
 Why?!?! D:,0
Oh ouch. What's worse  numbness or pain after? I hate both. ;-),0
if you give up the dope  you're gonna get fat. live fast  die pretty!,0
ahh  you might be on to something...damn techies,1
yea dani thats kind of gay sorry to tel u lol,1
"nigga I'm DYING over here reading this sweeney interview. ""anybody that aint me is a bitch"". CLASSIC",1
BIG FAT HARD HAWAIIAN DICK. Too much?,1
"i'm glad someone is teaching that 3-year-old how to ""slap dat ass"" :)",1
Damn right.  I guess we see the diff b/t him and t pain.  Pain pulled it off on SNL a couple of weeks ago without the autotune,0
"- and occasionally ""grape fruits"" or my personal fave:  ""stupid ass huge""",0
 Im dead serious.Real athletes never cheat don't even have the appearance of at his level. Fuck him dude seriously  I think he did,1
Nerd alert!,1
 What&;s one thing you own that you should probably throw away  but never will?,0
Taking the piss = talking trash  perhaps,1
 i love you!,0
Damn dude...,1
argh fucking motherfuckers!!!!='(((( I can't believe it dude the place is legendary...how dare they..,1
i was afraid people would think i meant actual buckeyes! i hate peanut butter  but when its w/chocolate  its ok lol yummm,1
makes sense and glad that it's shifting (even if geologic).  hate that kind of snobbery.,1
grown ass kid lol,1
oh no  I always try to make my desk look neat. Fail whale. There are always newspapers piling up  cables are worse!,1
unless Adobe gets their head out of their ass Flash will die because mobile will be the dominant platform.,1
Do you hate the iMac because it looks edible :) or because (it must be) soooo slow?  Or not a Mac guy?,1
Bey going to get her ass whipped!,1
oh LOL I use a client so I never get the fail whale :-p,1
oh wow  that really sucks. :/,1
Thanks. :) Yes  way cold N the house. The Bf is not a fan o heat  so we don't use it. I  otoh  HATE the cold.  Passionately.,0
he's a total loser spending his last howard stern money on internet sex,1
Get Shit Done Day is almost over  fuck it  you should come,1
"there's nothing better than listening to music on shuffle and hearing you say ""you bitch!"" randomly in the middle of it.",1
wow  8 years? Damn. What about watching tv with another person? I think we need to re-think our set-up. idea of TV needs to change.,0
  dont know you that well. ha and not probably,0
  hehe oh i see (:,0
but @streko said i need to be more of a dick  so  here it goes: Stop tweeting so much! Gosh!! (ducks),0
Oh  that's perfectly fine. He knows I'm also after his ass. *wink*,0
you are sucha nerd! Love it!!! V(^_^) haha,1
I hate when that happens!,1
hey man! You =gay! Lol jk,1
ah damn...my linksys is v.5  won't work with Tomato.,0
 will do when i get home  only time i heard it was warped though  fuck life!,1
Pretenders come to mind! Damn.,1
damn old people now a days they are the dangerous drivers,1
Damn that sounds good.  I love hush puppies!,0
http://twitpic.com/t9za - Hahaha! that looks so emo...poor guy thats y i prefer drums,1
But surely  i need to improve on the digestive front. Ain't any fat panda :P,1
 Would you help a person who just tried to kill you?,0
i hate hate hate being snowed in! (how's that for a sum up?),1
i just deleted all the people that i have on my facebook off myspace Damn if everyone switched i could just delete the account,1
"hehe ""fucking shift"" ... never heard of it in six months..... u get to fuck in da shift?",1
dude.  she's fugly.  i think ur a desperate ass cam perv.,1
It was  a ROTTEN Oak. Damn thing is about hollow.,0
c'mere and fuck me already... I need it,0
Know how you don't smell perfume you use a lot after a while? Same phenomenon w/stink. How else can you explain pig farmers?,1
YES!  that place has damn good Bar-B-Q.  MMMMM  I'm jealous.,0
 Would you rather have to live one year as an elf or a mermaid?,0
  a different place. utopia.,0
yeah its playing there in 3D! omgosh and the awesome cars thing!! psh im safe  damn.,0
  Hello(;,0
 Tabi. If you stopped hating on Texas everyone from Texas will stop getting pissed....so just stop.? It&;s that easy,0
Oh UAL sucks for US-Sino flights! Sorry to hear that you will have to endure such pain!,0
 ily!,0
  everywhere :( its awful. ha,0
I hate you with the hate of a thousand hates. ;),1
@cjb2m5 I hate you both. And yes  i'm in bloody England.,0
damn your phone....SEVEn SEEEVEEEENNN,1
@alwaysgayalways You both need to watch/rewatch it. But more to sate your nerd jones than your gay-wadishness.,1
  pictures pictures and more pictures,0
I dont know. I like how dick in a box started it but I like jizz in my pants better simply because it just sounds better.,0
 You just got a free plane ticket to anywhere. You have to depart right now. Where are you gonna go?,0
  grippos :) they are the bomb diggiety.,0
  noo,0
newegg.com.... once u know  u new egg.... can get a 500 gig for fucking 30 bucks on there,1
yeah  most people just think i'm a bitch cuz i got that screwy sarcastic sense of humor that tends to tick people off? my username?,1
 Ey r u Cheyenne? I thought u live in Montana?????,0
Oh  I would hate that too.  Three apps? That would barely get me started.,1
Happy birthday you damn sexy hobo!,1
 Would you consider yourself to be spoiled?,0
Ok you are gay for watching that show you damn flake lol.,0
all these awesome people just flock to me. Guess I'm about cool as fuck.,1
holy fucking jesus mother  gad damnit WTF? wow.,1
be careful! Hood pigeons don't give a FUCK and pack heat! I've been robbed by them on countless occasions!,1
  What are you talking about? Haha,0
Whats next? Should be put a CALORIE tax on the food we eat during the holidays ? I'm dreaming of a FAT XMAS..LOL,0
FOR REAL!!!! I NEED TO JUST STOP!!!! REALLY!!!! FUCK!!!!!,1
Have you seen his ugly ass? he IS the phantom. Women wouldnt sleep with him if he didn't woo us with melodies and faux-mance,1
I do but it sucks at scrabble.,1
 Have you ever eaten a crayon?,0
  Honesty. I don't have many true friends.,0
it's 60 degrees out here 2day..2days ago it was 20..global warmings a bitch.. Lol,0
 Are you afraid of snakes?,0
FUCK YOU RIGHT IN THE FILTHY PUCKERING SPHINCTER YOU CALL A SOUL!,1
 Grosss! Your face is nasty,1
if i get scared ill be sure to throw u in the way so u shiver in terror and piss ur pants like u already did,1
LACEY'Z A BITCH WTF LOL,0
I need to see how this ravin rabids game works first. It'd all have to be in the ass moving. Maybe not moving enough = bad oral?,1
dude.  she's fugly.  i think ur a desperate ass cam perv.,1
on dude......a whale remember,1
 What&;s your favorite flavor of jello?,0
 If you get cheated by the Better Business Bureau  who do you complain to?,0
"LOL!  Awesome!  Totally beats my ""Knocked Ann-Margaret on her ass at Tiffany's and didn't recognize her"" status.",0
u better shut the fuck up wit that lol,0
  Yeah i made my first one. and forgot the password to it!!!!! haha so i had to make a new one. it sucked but at least it was farely new to me. teaachgee is the right one!! :),0
 Oh wow your tallllll!! And im like 5&;6  and i have a monroe piercing,0
 what song best describes you?,0
see previous. Damn twitter.,0
  like twice a month,0
awz cum ova,1
DAMN HO  You sick as FUCK!!!,1
"correction sir - I am a gay man in a woman's body as we already discussed. I just want to have ""big gay"" fun!",0
"your pal jaron""",0
damn dude you stay on the road!...lol,0
 what is one thing you can&;t live without?? :] its me right?,0
All I know is that Zunes suck for me. I used it once and really hate it since then.,0
  yea lol all the time,0
 in making decisions  you always end up following what your ______ says.. heart or brain?,0
Damn if TJ doesn't like your music  it must really suck. This guy will cosign anything,1
damn it i totally forgot that one!,1
Same for me... Damn you ADD!,0
PETA is an ass in the article  D. Big time.,1
 haha [:,0
Secret Invasion #8 is a C- effort at best. It leaves me unconvinced that Marvel gives a damn about anything they do.,0
Occasionally fortune urinates on us all the universe does not hate you...it is a brief plumbing problem.,0
18 fuckin children. damn....,1
Hahaha  Testosterone Man!!!  I met Mega Bitch Soccer Mom the other day. She took the time to stop  honk her horn  & flip me off,1
oh in that case. WTF  thats some ugly ass shit to do.,1
was just joking...hate people who act that way,1
It just sucks that so many use it as a crutch.,1
well hot damn my wish came true! Where the hell have I been? I had no idea!,0
  i dont no tomato sauce,0
 why is it that another persons actions bother other people so badly?,0
Hey dude  SuperJail is the fucking JAM. You can watch 'em all streaming here: http://tinyurl.com/5n55hg,0
omg! that really sucks! anything serious?,1
  G R I P P O S !!!!!,0
#NAME?,1
True! I hate people who're full of themself! That's one of the reason i love mcr  they're humble and down to earth...,1
